SurveyID,CallID,CSAT_Score,FeedbackText
29252,14252,5,"Quick and easy, thanks!"
29255,14255,4,"Quick and easy, thanks!"
29256,14256,1,The new account update process is confusing. Agent tried their best.
29259,14259,2,Wait time was unacceptable.
29260,14260,5,"Quick and easy, thanks!"
29263,14263,5,"Quick and easy, thanks!"
29265,14265,4,"Quick and easy, thanks!"
29266,14266,2,The new account update process is confusing. Agent tried their best.
29268,14268,2,Wait time was unacceptable.
29270,14270,4,"Quick and easy, thanks!"
29271,14271,5,"Quick and easy, thanks!"
29282,14282,1,Issue not resolved after a long conversation.
29283,14283,2,Issue not resolved after a long conversation.
29285,14285,3,Wait time was unacceptable.
29286,14286,3,Wait time was unacceptable.
29287,14287,2,Wait time was unacceptable.
29289,14289,5,"Quick and easy, thanks!"
29291,14291,4,"Quick and easy, thanks!"
29295,14295,2,The new account update process is confusing. Agent tried their best.
29297,14297,4,"Quick and easy, thanks!"
29302,14302,4,"Quick and easy, thanks!"
29303,14303,2,Issue not resolved after a long conversation.
29305,14305,5,"Quick and easy, thanks!"
29306,14306,2,Issue not resolved after a long conversation.
29309,14309,3,Wait time was unacceptable.
29311,14311,1,The new account update process is confusing. Agent tried their best.
29312,14312,5,"Quick and easy, thanks!"
29317,14317,4,"Quick and easy, thanks!"
29322,14322,2,Issue not resolved after a long conversation.
29324,14324,5,"Quick and easy, thanks!"
29325,14325,2,Issue not resolved after a long conversation.
29326,14326,2,Issue not resolved after a long conversation.
29327,14327,4,"Quick and easy, thanks!"
29329,14329,2,Wait time was unacceptable.
29330,14330,5,"Quick and easy, thanks!"
29332,14332,4,"Quick and easy, thanks!"
29333,14333,4,"Quick and easy, thanks!"
29336,14336,1,Issue not resolved after a long conversation.
29337,14337,2,Issue not resolved after a long conversation.
29338,14338,5,"Quick and easy, thanks!"
29342,14342,5,"Quick and easy, thanks!"
29344,14344,3,Wait time was unacceptable.
29346,14346,5,"Quick and easy, thanks!"
29350,14350,2,The new account update process is confusing. Agent tried their best.
29352,14352,4,"Quick and easy, thanks!"
29354,14354,5,"Quick and easy, thanks!"
29357,14357,2,The new account update process is confusing. Agent tried their best.
29358,14358,1,The new account update process is confusing. Agent tried their best.
29360,14360,4,"Quick and easy, thanks!"
29361,14361,1,Issue not resolved after a long conversation.
29362,14362,5,"Quick and easy, thanks!"
29370,14370,5,"Quick and easy, thanks!"
29372,14372,5,"Quick and easy, thanks!"
29378,14378,2,Issue not resolved after a long conversation.
29379,14379,2,Wait time was unacceptable.
29382,14382,4,"Quick and easy, thanks!"
29384,14384,1,Issue not resolved after a long conversation.
29386,14386,3,Wait time was unacceptable.
29387,14387,5,"Quick and easy, thanks!"
29390,14390,2,Wait time was unacceptable.
29394,14394,5,"Quick and easy, thanks!"
29398,14398,4,"Quick and easy, thanks!"
29400,14400,5,"Quick and easy, thanks!"
29401,14401,4,"Quick and easy, thanks!"
29402,14402,1,Issue not resolved after a long conversation.
29405,14405,4,"Quick and easy, thanks!"
29410,14410,3,The new account update process is confusing. Agent tried their best.
29411,14411,5,"Quick and easy, thanks!"
29415,14415,2,Issue not resolved after a long conversation.
29416,14416,1,Issue not resolved after a long conversation.
29417,14417,4,"Quick and easy, thanks!"
29418,14418,1,Issue not resolved after a long conversation.
29419,14419,4,"Quick and easy, thanks!"
29421,14421,3,Wait time was unacceptable.
29422,14422,4,"Quick and easy, thanks!"
29423,14423,5,"Quick and easy, thanks!"
29426,14426,5,"Quick and easy, thanks!"
29431,14431,3,Wait time was unacceptable.
29434,14434,4,"Quick and easy, thanks!"
29438,14438,1,The new account update process is confusing. Agent tried their best.
29440,14440,4,"Quick and easy, thanks!"
29442,14442,1,The new account update process is confusing. Agent tried their best.
29443,14443,5,"Quick and easy, thanks!"
29450,14450,3,Wait time was unacceptable.
29455,14455,1,Issue not resolved after a long conversation.
29456,14456,3,Wait time was unacceptable.
29459,14459,4,"Quick and easy, thanks!"
29463,14463,4,"Quick and easy, thanks!"
29464,14464,3,The new account update process is confusing. Agent tried their best.
29467,14467,4,"Quick and easy, thanks!"
29468,14468,4,"Quick and easy, thanks!"
29469,14469,5,"Quick and easy, thanks!"
29470,14470,1,Issue not resolved after a long conversation.
29475,14475,4,"Quick and easy, thanks!"
29476,14476,2,Wait time was unacceptable.
29477,14477,5,"Quick and easy, thanks!"
29478,14478,4,"Quick and easy, thanks!"
29482,14482,2,Issue not resolved after a long conversation.
29485,14485,1,Issue not resolved after a long conversation.
29493,14493,2,Issue not resolved after a long conversation.
29494,14494,1,Issue not resolved after a long conversation.
29495,14495,5,"Quick and easy, thanks!"
29497,14497,5,"Quick and easy, thanks!"
29498,14498,5,"Quick and easy, thanks!"
29499,14499,5,"Quick and easy, thanks!"
29502,14502,5,"Quick and easy, thanks!"
29509,14509,5,"Quick and easy, thanks!"
29511,14511,2,Wait time was unacceptable.
29512,14512,3,Wait time was unacceptable.
29515,14515,1,Issue not resolved after a long conversation.
29516,14516,5,"Quick and easy, thanks!"
29517,14517,4,"Quick and easy, thanks!"
29518,14518,5,"Quick and easy, thanks!"
29529,14529,4,"Quick and easy, thanks!"
29530,14530,2,Wait time was unacceptable.
29532,14532,3,Wait time was unacceptable.
29533,14533,4,"Quick and easy, thanks!"
29534,14534,4,"Quick and easy, thanks!"
29537,14537,4,"Quick and easy, thanks!"
29540,14540,3,Wait time was unacceptable.
29543,14543,1,Issue not resolved after a long conversation.
29547,14547,2,Wait time was unacceptable.
29553,14553,2,Wait time was unacceptable.
29555,14555,1,Issue not resolved after a long conversation.
29562,14562,4,"Quick and easy, thanks!"
29565,14565,4,"Quick and easy, thanks!"
29566,14566,5,"Quick and easy, thanks!"
29567,14567,4,"Quick and easy, thanks!"
29572,14572,5,"Quick and easy, thanks!"
29573,14573,2,The new account update process is confusing. Agent tried their best.
29575,14575,4,"Quick and easy, thanks!"
29580,14580,5,"Quick and easy, thanks!"
29590,14590,2,Issue not resolved after a long conversation.
29593,14593,5,"Quick and easy, thanks!"
29594,14594,3,Wait time was unacceptable.
29597,14597,5,"Quick and easy, thanks!"
29598,14598,3,Wait time was unacceptable.
29600,14600,4,"Quick and easy, thanks!"
29603,14603,5,"Quick and easy, thanks!"
29604,14604,5,"Quick and easy, thanks!"
29606,14606,4,"Quick and easy, thanks!"
29608,14608,1,The new account update process is confusing. Agent tried their best.
29612,14612,5,"Quick and easy, thanks!"
29613,14613,1,Issue not resolved after a long conversation.
29615,14615,4,"Quick and easy, thanks!"
29618,14618,5,"Quick and easy, thanks!"
29620,14620,4,"Quick and easy, thanks!"
29622,14622,2,Wait time was unacceptable.
29623,14623,4,"Quick and easy, thanks!"
29626,14626,2,Issue not resolved after a long conversation.
29627,14627,2,Issue not resolved after a long conversation.
29630,14630,5,"Quick and easy, thanks!"
29635,14635,2,Issue not resolved after a long conversation.
29636,14636,2,Issue not resolved after a long conversation.
29638,14638,5,"Quick and easy, thanks!"
29642,14642,3,Wait time was unacceptable.
29643,14643,1,Issue not resolved after a long conversation.
29646,14646,3,The new account update process is confusing. Agent tried their best.
29652,14652,3,Wait time was unacceptable.
29654,14654,5,"Quick and easy, thanks!"
29657,14657,2,Wait time was unacceptable.
29659,14659,4,"Quick and easy, thanks!"
29665,14665,1,Issue not resolved after a long conversation.
29666,14666,5,"Quick and easy, thanks!"
29669,14669,5,"Quick and easy, thanks!"
29670,14670,1,The new account update process is confusing. Agent tried their best.
29672,14672,3,Wait time was unacceptable.
29673,14673,5,"Quick and easy, thanks!"
29679,14679,4,"Quick and easy, thanks!"
29681,14681,2,Issue not resolved after a long conversation.
29683,14683,4,"Quick and easy, thanks!"
29687,14687,4,"Quick and easy, thanks!"
29688,14688,4,"Quick and easy, thanks!"
29689,14689,3,Wait time was unacceptable.
29690,14690,4,"Quick and easy, thanks!"
29691,14691,3,Wait time was unacceptable.
29695,14695,3,Wait time was unacceptable.
29696,14696,1,Issue not resolved after a long conversation.
29701,14701,4,"Quick and easy, thanks!"
29705,14705,2,Issue not resolved after a long conversation.
29706,14706,5,"Quick and easy, thanks!"
29707,14707,2,Issue not resolved after a long conversation.
29709,14709,4,"Quick and easy, thanks!"
29711,14711,5,"Quick and easy, thanks!"
29714,14714,4,"Quick and easy, thanks!"
29716,14716,4,"Quick and easy, thanks!"
29718,14718,5,"Quick and easy, thanks!"
29720,14720,4,"Quick and easy, thanks!"
29722,14722,5,"Quick and easy, thanks!"
29724,14724,2,Issue not resolved after a long conversation.
29725,14725,5,"Quick and easy, thanks!"
29726,14726,4,"Quick and easy, thanks!"
29729,14729,5,"Quick and easy, thanks!"
29733,14733,4,"Quick and easy, thanks!"
29738,14738,2,Issue not resolved after a long conversation.
29741,14741,2,Issue not resolved after a long conversation.
29743,14743,3,The new account update process is confusing. Agent tried their best.
29745,14745,1,Issue not resolved after a long conversation.
29746,14746,1,The new account update process is confusing. Agent tried their best.
29749,14749,4,"Quick and easy, thanks!"
29750,14750,4,"Quick and easy, thanks!"
29752,14752,2,Wait time was unacceptable.
29753,14753,1,Issue not resolved after a long conversation.
29755,14755,4,"Quick and easy, thanks!"
29758,14758,4,"Quick and easy, thanks!"
29759,14759,2,Wait time was unacceptable.
29760,14760,5,"Quick and easy, thanks!"
29761,14761,2,Wait time was unacceptable.
29769,14769,1,Issue not resolved after a long conversation.
29770,14770,4,"Quick and easy, thanks!"
29773,14773,1,Issue not resolved after a long conversation.
29774,14774,5,"Quick and easy, thanks!"
29776,14776,5,"Quick and easy, thanks!"
29778,14778,4,"Quick and easy, thanks!"
29780,14780,2,Issue not resolved after a long conversation.
29781,14781,5,"Quick and easy, thanks!"
29789,14789,4,"Quick and easy, thanks!"
29794,14794,4,"Quick and easy, thanks!"
29795,14795,5,"Quick and easy, thanks!"
29798,14798,3,Wait time was unacceptable.
29799,14799,1,Issue not resolved after a long conversation.
29803,14803,1,Issue not resolved after a long conversation.
29805,14805,4,"Quick and easy, thanks!"
29808,14808,4,"Quick and easy, thanks!"
29810,14810,4,"Quick and easy, thanks!"
29811,14811,1,Issue not resolved after a long conversation.
29812,14812,3,Wait time was unacceptable.
29814,14814,5,"Quick and easy, thanks!"
29817,14817,5,"Quick and easy, thanks!"
29820,14820,1,Issue not resolved after a long conversation.
29821,14821,5,"Quick and easy, thanks!"
29822,14822,5,"Quick and easy, thanks!"
29826,14826,4,"Quick and easy, thanks!"
29827,14827,4,"Quick and easy, thanks!"
29829,14829,5,"Quick and easy, thanks!"
29832,14832,5,"Quick and easy, thanks!"
29834,14834,5,"Quick and easy, thanks!"
29838,14838,1,Issue not resolved after a long conversation.
29839,14839,2,Issue not resolved after a long conversation.
29841,14841,2,Issue not resolved after a long conversation.
29845,14845,5,"Quick and easy, thanks!"
29847,14847,2,Issue not resolved after a long conversation.
29850,14850,2,The new account update process is confusing. Agent tried their best.
29851,14851,5,"Quick and easy, thanks!"
29853,14853,3,Wait time was unacceptable.
29854,14854,5,"Quick and easy, thanks!"
29858,14858,3,Wait time was unacceptable.
29860,14860,4,"Quick and easy, thanks!"
29863,14863,5,"Quick and easy, thanks!"
29868,14868,5,"Quick and easy, thanks!"
29869,14869,5,"Quick and easy, thanks!"
29871,14871,2,Issue not resolved after a long conversation.
29874,14874,4,"Quick and easy, thanks!"
29875,14875,5,"Quick and easy, thanks!"
29877,14877,3,The new account update process is confusing. Agent tried their best.
29879,14879,2,Issue not resolved after a long conversation.
29881,14881,2,Issue not resolved after a long conversation.
29882,14882,2,Issue not resolved after a long conversation.
29884,14884,5,"Quick and easy, thanks!"
29887,14887,4,"Quick and easy, thanks!"
29889,14889,4,"Quick and easy, thanks!"
29891,14891,2,Wait time was unacceptable.
29892,14892,2,Issue not resolved after a long conversation.
29894,14894,4,"Quick and easy, thanks!"
29895,14895,3,Wait time was unacceptable.
29898,14898,4,"Quick and easy, thanks!"
29900,14900,5,"Quick and easy, thanks!"
29902,14902,2,Wait time was unacceptable.
29905,14905,3,Wait time was unacceptable.
29910,14910,5,"Quick and easy, thanks!"
29914,14914,2,Wait time was unacceptable.
29916,14916,3,Wait time was unacceptable.
29917,14917,5,"Quick and easy, thanks!"
29919,14919,2,Wait time was unacceptable.
29920,14920,4,"Quick and easy, thanks!"
29924,14924,4,"Quick and easy, thanks!"
29925,14925,4,"Quick and easy, thanks!"
29927,14927,4,"Quick and easy, thanks!"
29928,14928,2,Wait time was unacceptable.
29931,14931,5,"Quick and easy, thanks!"
29939,14939,5,"Quick and easy, thanks!"
29942,14942,3,Wait time was unacceptable.
29944,14944,1,Issue not resolved after a long conversation.
29947,14947,2,Issue not resolved after a long conversation.
29950,14950,2,Wait time was unacceptable.
29953,14953,4,"Quick and easy, thanks!"
29956,14956,5,"Quick and easy, thanks!"
29958,14958,2,Wait time was unacceptable.
29959,14959,3,Wait time was unacceptable.
29969,14969,5,"Quick and easy, thanks!"
29970,14970,5,"Quick and easy, thanks!"
29971,14971,5,"Quick and easy, thanks!"
29972,14972,5,"Quick and easy, thanks!"
29973,14973,2,Issue not resolved after a long conversation.
29975,14975,1,Issue not resolved after a long conversation.
29977,14977,2,Issue not resolved after a long conversation.
29979,14979,4,"Quick and easy, thanks!"
29982,14982,5,"Quick and easy, thanks!"
29984,14984,3,The new account update process is confusing. Agent tried their best.
29988,14988,4,"Quick and easy, thanks!"
29992,14992,2,Issue not resolved after a long conversation.
29998,14998,5,"Quick and easy, thanks!"
